ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak18_f1p2,R_exc18_f1p2,R_int18_f1p2
586,3,16,5,1.5e+21,0.0372759,0.00801622,2.0079,4.016,4.09031,122.709,27,18,0.34905,0.125012,0.194279,0.123623,0.193955,0.206635,0.206304,0.206635,0.206304,25.65,25.65,0.473229,0.30294,0.314946,0.299574,0.314422,0.297096,0.29662,0.297096,0.29662,0.695178,0.52857,0.304529
587,3,16,6,1.5e+21,0.0372759,0.010249,1.6473,3.877,5.02546,150.764,27,18,0.389714,0.189931,0.282317,0.187929,0.281597,0.307036,0.306275,0.307036,0.306275,25.65,25.65,0.585138,0.464098,0.791624,0.459206,0.789603,0.762301,0.760412,0.762301,0.760412,0.85059,0.78902,0.775043
588,3,16,7,1.5e+21,0.0372759,0.0131037,1.3622,3.669,6.25719,187.716,27,18,0.456489,0.244699,0.352289,0.241622,0.350906,0.384552,0.383084,0.384552,0.383084,25.65,25.65,0.633892,0.518275,1.23853,0.511757,1.23367,1.17701,1.17252,1.17701,1.17252,0.890783,0.861754,1.20353
589,3,16,8,1.5e+21,0.0372759,0.0167535,1.1342,3.373,7.876,236.28,27,18,0.540566,0.346822,0.450172,0.342168,0.447322,0.490771,0.487763,0.490771,0.487763,25.65,25.65,0.963527,0.982277,1.09279,0.969097,1.08587,1.02786,1.02156,1.02786,1.02156,1.2959,1.53752,1.05536
590,3,16,9,1.5e+21,0.0372759,0.02142,0.9589,3.001,9.8885,296.655,29.6655,24,0.639654,0.459379,0.6098,0.451967,0.603864,0.623693,0.617664,0.623693,0.617664,28.1822,28.1822,0.939449,0.956197,1.12292,0.94077,1.11199,1.09562,1.08503,1.09562,1.08503,1.18977,1.39367,1.15107
591,3,16,10,1.5e+21,0.0372759,0.0273861,0.8157,2.563,12.509,375.269,37.5269,24,0.739372,0.580077,0.725223,0.567914,0.713904,0.77689,0.764975,0.77689,0.764975,35.6505,35.6505,0.972869,1.00831,1.12474,0.987164,1.10719,1.08516,1.06852,1.08516,1.06852,1.1521,1.35439,1.16397
592,3,16,11,1.5e+21,0.0372759,0.0350141,0.7171,2.127,15.8538,475.616,47.5615,30,0.834103,0.701304,0.848346,0.680819,0.827226,0.866938,0.845734,0.866938,0.845734,45.1835,45.1835,0.976886,1.02055,1.02809,0.990739,1.00249,0.922737,0.900168,0.922737,0.900168,1.07651,1.23864,1.03908
593,3,16,12,1.5e+21,0.0372759,0.0447667,0.6252,1.728,20.6109,618.326,61.8327,36,0.908209,0.804707,0.901831,0.76808,0.863924,0.881379,0.845424,0.881379,0.845424,58.741,58.741,0.980121,1.02994,1.06154,0.983064,1.01692,0.893308,0.856866,0.893308,0.856866,1.02131,1.14188,1.06738
594,3,16,13,1.5e+21,0.0372759,0.0572357,0.5617,1.498,25.3575,760.724,76.0724,42,0.94111,0.856469,0.917644,0.799376,0.859331,0.855825,0.803884,0.855825,0.803884,72.2688,72.2688,0.976355,1.02809,1.12248,0.95956,1.05115,1.13151,1.06283,1.13151,1.06283,0.994314,1.08996,1.1251
595,3,17,1,1.5e+21,0.0553168,0.003,7.1067,5.717,3.08808,92.6426,27,18,0.191824,0.0660618,0.101104,0.065734,0.101062,0.104927,0.104884,0.104927,0.104884,25.65,25.65,0.211967,0.0937999,0.168611,0.0933345,0.168541,0.159123,0.159058,0.159123,0.159058,0.346262,0.169273,0.16306
596,3,17,2,1.5e+21,0.0553168,0.0038356,5.4279,5.687,3.18481,95.5444,27,18,0.235489,0.0927905,0.141622,0.0922398,0.141539,0.147973,0.147889,0.147973,0.147889,25.65,25.65,0.275773,0.146019,0.227809,0.145152,0.227675,0.216258,0.216135,0.216258,0.216135,0.441138,0.261681,0.221335
597,3,17,3,1.5e+21,0.0553168,0.00490394,4.2185,5.636,3.43231,102.97,27,18,0.254893,0.102092,0.160471,0.101426,0.160343,0.17069,0.170558,0.17069,0.170558,25.65,25.65,0.338084,0.207987,0.311062,0.206628,0.310814,0.296673,0.296444,0.296673,0.296444,0.531723,0.368757,0.304748
598,3,17,4,1.5e+21,0.0553168,0.00626986,3.3447,5.553,3.84538,115.362,27,18,0.263017,0.100987,0.161855,0.100275,0.161692,0.174934,0.174763,0.174934,0.174763,25.65,25.65,0.343253,0.206829,0.295701,0.205371,0.295403,0.283363,0.283086,0.283363,0.283086,0.532134,0.36322,0.287677
599,3,17,5,1.5e+21,0.0553168,0.00801622,2.6922,5.424,4.4505,133.515,27,18,0.303815,0.153767,0.23391,0.152709,0.233585,0.255362,0.255016,0.255362,0.255016,25.65,25.65,0.45092,0.344081,0.52563,0.341713,0.524899,0.505083,0.504398,0.505083,0.504398,0.690805,0.59266,0.513107
600,3,17,6,1.5e+21,0.0553168,0.010249,2.1788,5.222,5.31712,159.513,27,18,0.30989,0.149018,0.231145,0.147903,0.230703,0.255894,0.255416,0.255894,0.255416,25.65,25.65,0.523555,0.426873,0.752183,0.423679,0.750745,0.72881,0.727448,0.72881,0.727448,0.788101,0.72548,0.740018
601,3,17,7,1.5e+21,0.0553168,0.0131037,1.7789,4.918,6.49735,194.921,27,18,0.37562,0.206987,0.303415,0.205197,0.302554,0.335095,0.334167,0.335095,0.334167,25.65,25.65,1.55713,1.72011,0.692602,1.70523,0.690636,0.656075,0.654258,0.656075,0.654258,2.2707,2.85022,0.670729
602,3,17,8,1.5e+21,0.0553168,0.0167535,1.4654,4.486,8.06962,242.089,27,18,0.451591,0.290359,0.383755,0.287674,0.382042,0.42206,0.420232,0.42206,0.420232,25.65,25.65,0.880253,0.876185,1.14653,0.868081,1.14141,1.08737,1.08266,1.08737,1.08266,1.22574,1.37075,1.11544
603,3,17,9,1.5e+21,0.0553168,0.02142,1.222,3.931,10.0956,302.867,30.2867,24,0.556647,0.403616,0.548878,0.399162,0.545122,0.566303,0.562452,0.566303,0.562452,28.7724,28.7724,0.95027,0.973156,1.12628,0.962417,1.11857,1.1047,1.09718,1.1047,1.09718,1.23944,1.41325,1.15499
604,3,17,10,1.5e+21,0.0553168,0.0273861,1.0253,3.272,12.7804,383.411,38.3412,24,0.669282,0.528263,0.670738,0.520618,0.663335,0.729447,0.721525,0.729447,0.721525,36.4241,36.4241,1.0321,1.08253,1.11398,1.06686,1.10169,1.09885,1.08692,1.09885,1.08692,1.2474,1.44075,1.15461
605,3,17,11,1.5e+21,0.0553168,0.0350141,0.8735,2.622,16.232,486.96,48.696,30,0.782911,0.658961,0.805823,0.645545,0.791603,0.833473,0.818959,0.833473,0.818959,46.2612,46.2612,1.06902,1.16554,1.16357,1.14181,1.14304,1.09602,1.07693,1.09602,1.07693,1.19398,1.4041,1.177
606,3,17,12,1.5e+21,0.0553168,0.0447667,0.7685,2.083,20.6357,619.069,61.907,36,0.870662,0.766386,0.874941,0.742917,0.850045,0.871387,0.847093,0.871387,0.847093,58.8116,58.8116,1.08195,1.21791,1.1776,1.18062,1.14409,1.13308,1.10149,1.13308,1.10149,1.14004,1.35209,1.18406
607,3,17,13,1.5e+21,0.0553168,0.0572357,0.6822,1.715,25.8695,776.085,77.6085,42,0.921872,0.835961,0.907504,0.797121,0.866939,0.869764,0.832127,0.869764,0.832127,73.7281,73.7281,1.01386,1.08286,1.04484,1.03255,0.998134,0.874214,0.836384,0.874214,0.836384,1.03714,1.14621,1.04771
608,3,17,14,1.5e+21,0.0553168,0.0731778,0.602,1.451,32.8965,986.895,98.6895,54,0.951467,0.881659,0.914912,0.816712,0.849028,0.832979,0.776022,0.832979,0.776022,93.755,93.755,0.973318,1.0071,1.09255,0.93291,1.01388,1.16151,1.08209,1.16151,1.08209,0.982096,1.03852,1.09286
609,3,17,15,1.5e+21,0.0553168,0.0935603,0.5321,1.283,41.8041,1254.12,125.412,72,0.965675,0.9052,0.886473,0.798545,0.784021,0.757953,0.677082,0.757953,0.677082,119.142,119.142,0.967643,0.944184,0.829922,0.832936,0.734006,0.547877,0.48942,0.547877,0.48942,0.97102,0.960915,0.829923
610,3,18,1,1.5e+21,0.0820891,0.003,11.0734,7.775,4.59385,137.815,27,18,0.173865,0.0835414,0.140961,0.0832502,0.140847,0.157325,0.157201,0.157325,0.157201,25.65,25.65,0.258404,0.183693,0.275897,0.183053,0.275674,0.267345,0.267133,0.267345,0.267133,0.426898,0.325763,0.270452
611,3,18,2,1.5e+21,0.0820891,0.0038356,8.1369,7.758,4.42831,132.849,27,18,0.195339,0.0937386,0.155008,0.0933613,0.154878,0.172077,0.171935,0.172077,0.171935,25.65,25.65,0.294399,0.2124,0.362203,0.211545,0.361898,0.348799,0.34851,0.348799,0.34851,0.479802,0.374781,0.354916
612,3,18,3,1.5e+21,0.0820891,0.00490394,6.0595,7.696,4.45504,133.651,27,18,0.216462,0.107164,0.173729,0.106688,0.173568,0.192489,0.192314,0.192489,0.192314,25.65,25.65,0.337516,0.25305,0.420155,0.251927,0.419765,0.403955,0.403587,0.403955,0.403587,0.542499,0.442698,0.411307
613,3,18,4,1.5e+21,0.0820891,0.00626986,4.6892,7.588,4.68604,140.581,27,18,0.229666,0.117715,0.188377,0.117172,0.188179,0.20936,0.209144,0.20936,0.209144,25.65,25.65,0.38547,0.304863,0.459553,0.303457,0.45907,0.443986,0.443528,0.443986,0.443528,0.612348,0.527458,0.450345
614,3,18,5,1.5e+21,0.0820891,0.00801622,3.6766,7.405,5.15323,154.597,27,18,0.237924,0.121342,0.192873,0.120752,0.192636,0.215375,0.215116,0.215375,0.215116,25.65,25.65,0.396194,0.312859,0.550007,0.311337,0.549333,0.533069,0.532429,0.533069,0.532429,0.62165,0.535593,0.540749
615,3,18,6,1.5e+21,0.0820891,0.010249,2.9318,7.12,5.88538,176.562,27,18,0.25226,0.122946,0.196016,0.122266,0.195718,0.219881,0.219553,0.219881,0.219553,25.65,25.65,0.433318,0.346454,0.559368,0.344536,0.558519,0.534368,0.533572,0.534368,0.533572,0.669206,0.588549,0.544541
616,3,18,7,1.5e+21,0.0820891,0.0131037,2.3547,6.683,6.96946,209.084,27,18,0.333823,0.213973,0.305503,0.212772,0.304806,0.338563,0.337809,0.338563,0.337809,25.65,25.65,0.662976,0.62212,1.04103,0.618628,1.03865,0.995774,0.993557,0.995774,0.993557,0.983468,1.00513,1.01809
617,3,18,8,1.5e+21,0.0820891,0.0167535,1.9099,6.054,8.48085,254.426,27,18,0.37268,0.240717,0.323549,0.239142,0.322487,0.358618,0.357475,0.358618,0.357475,25.65,25.65,0.801626,0.786125,0.935396,0.780983,0.932326,0.932673,0.9297,0.932673,0.9297,1.14556,1.22744,0.956343
618,3,18,9,1.5e+21,0.0820891,0.02142,1.5781,5.263,10.4241,312.722,31.2722,24,0.476003,0.349721,0.485033,0.347048,0.482649,0.504152,0.501689,0.504152,0.501689,29.7086,29.7086,0.827059,0.818237,1.08435,0.811984,1.07902,1.05439,1.04923,1.05439,1.04923,1.10396,1.18374,1.11246
619,3,18,10,1.5e+21,0.0820891,0.0273861,1.3118,4.323,13.0326,390.977,39.0977,24,0.590295,0.469981,0.607594,0.465334,0.602895,0.6696,0.664497,0.6696,0.664497,37.1428,37.1428,1.1013,1.16843,1.12776,1.15688,1.11904,1.13162,1.123,1.13162,1.123,1.35697,1.5473,1.17004
620,3,18,11,1.5e+21,0.0820891,0.0350141,1.1064,3.405,16.339,490.171,49.0171,30,0.711544,0.598196,0.748307,0.589969,0.739276,0.781557,0.772214,0.781557,0.772214,46.5663,46.5663,0.895219,0.887565,1.10902,0.875358,1.09563,1.06811,1.05534,1.06811,1.05534,1.01718,1.06943,1.12203
621,3,18,12,1.5e+21,0.0820891,0.0447667,0.9491,2.617,20.6657,619.97,61.997,36,0.818695,0.71675,0.834199,0.702037,0.818153,0.841971,0.826,0.841971,0.826,58.8971,58.8971,0.945635,0.948305,1.09849,0.928839,1.07736,1.03206,1.01248,1.03206,1.01248,1.00813,1.05481,1.1045
622,3,18,13,1.5e+21,0.0820891,0.0572357,0.8352,2.045,26.1863,785.588,78.5588,42,0.89166,0.803982,0.885015,0.778418,0.857677,0.865016,0.838897,0.865016,0.838897,74.6309,74.6309,0.967976,0.975527,1.07657,0.944509,1.04331,0.954101,0.925292,0.954101,0.925292,0.99555,1.03229,1.07978
623,3,18,14,1.5e+21,0.0820891,0.0731778,0.7346,1.656,33.3518,1000.55,100.055,54,0.936005,0.864436,0.910762,0.820637,0.865235,0.855128,0.813908,0.855128,0.813908,95.0525,95.0525,0.994863,1.02657,1.00521,0.974559,0.954958,0.814681,0.775411,0.814681,0.775411,1.00661,1.05871,1.00554
624,3,18,15,1.5e+21,0.0820891,0.0935603,0.6438,1.401,42.8935,1286.8,128.68,72,0.9589,0.899379,0.904165,0.82467,0.829681,0.810034,0.747072,0.810034,0.747072,122.246,122.246,0.992744,1.05146,0.978745,0.964123,0.898117,0.714426,0.658895,0.714426,0.658895,0.997316,1.0697,0.978749
625,3,18,16,1.5e+21,0.0820891,0.11962,0.5765,1.263,53.084,1592.52,159.252,90,0.968566,0.915389,0.876591,0.799337,0.766562,0.735487,0.650853,0.735487,0.650853,151.289,151.289,0.977426,1.01277,1.13534,0.884373,0.992836,1.04123,0.921412,1.04123,0.921412,0.979394,1.02379,1.13534
626,3,19,1,1.5e+21,0.121819,0.003,19.3539,10.257,7.51877,225.563,27,18,0.180389,0.10958,0.182691,0.109284,0.182422,0.20599,0.205692,0.20599,0.205692,25.65,25.65,0.34067,0.295976,0.503825,0.295178,0.503084,0.484584,0.483883,0.484584,0.483883,0.557067,0.510276,0.493475
627,3,19,2,1.5e+21,0.121819,0.0038356,13.0845,10.369,6.81146,204.344,27,18,0.190711,0.112029,0.185291,0.111687,0.185049,0.208579,0.20831,0.208579,0.20831,25.65,25.65,0.343229,0.291248,0.476375,0.290359,0.475752,0.457375,0.456786,0.457375,0.456786,0.557175,0.501513,0.465843
628,3,19,3,1.5e+21,0.121819,0.00490394,9.345,10.373,6.39915,191.975,27,18,0.189719,0.104174,0.172885,0.103827,0.172685,0.195266,0.195044,0.195266,0.195044,25.65,25.65,0.653488,0.627067,0.411512,0.624977,0.411036,0.397747,0.397294,0.397747,0.397294,1.05494,1.07875,0.405495
629,3,19,4,1.5e+21,0.121819,0.00626986,6.8083,10.267,6.27469,188.241,27,18,0.199191,0.110101,0.179824,0.109715,0.179615,0.202862,0.202631,0.202862,0.202631,25.65,25.65,0.339085,0.277593,0.445818,0.276619,0.445301,0.425577,0.425092,0.425577,0.425092,0.542144,0.473778,0.433877
630,3,19,5,1.5e+21,0.121819,0.00801622,5.2005,10.047,6.45577,193.673,27,18,0.211825,0.119957,0.191463,0.119518,0.191226,0.215738,0.215475,0.215738,0.215475,25.65,25.65,0.357793,0.296754,0.475588,0.295666,0.474999,0.458363,0.457805,0.458363,0.457805,0.56555,0.501172,0.467638
631,3,19,6,1.5e+21,0.121819,0.010249,4.0464,9.671,6.95523,208.656,27,18,0.257146,0.16803,0.249689,0.167408,0.249303,0.278631,0.27821,0.278631,0.27821,25.65,25.65,0.47514,0.429628,0.692492,0.428038,0.691423,0.664531,0.663526,0.664531,0.663526,0.732284,0.704635,0.678807
632,3,19,7,1.5e+21,0.121819,0.0131037,3.2004,9.089,7.81973,234.592,27,18,0.277072,0.183412,0.25942,0.182685,0.258921,0.289673,0.28913,0.289673,0.28913,25.65,25.65,0.590594,0.560052,0.796202,0.557831,0.794671,0.765564,0.764129,0.765564,0.764129,0.885588,0.893057,0.783683
633,3,19,8,1.5e+21,0.121819,0.0167535,2.5502,8.223,9.16315,274.895,27.4895,18,0.323502,0.222109,0.300504,0.221095,0.299716,0.33646,0.335607,0.33646,0.335607,26.115,26.115,0.68266,0.66291,0.921518,0.659884,0.919103,0.927413,0.925061,0.927413,0.925061,0.983504,1.01668,0.953226
634,3,19,9,1.5e+21,0.121819,0.02142,2.0715,7.109,11,329.999,32.9999,24,0.408977,0.310377,0.445168,0.308718,0.44352,0.474043,0.472299,0.474043,0.472299,31.3499,31.3499,0.79301,0.786094,1.00034,0.781892,0.996636,1.01969,1.01593,1.01969,1.01593,1.069,1.12267,1.02807
635,3,19,10,1.5e+21,0.121819,0.0273861,1.7034,5.806,13.4731,404.193,40.4193,24,0.514051,0.414689,0.546198,0.411851,0.543147,0.608863,0.605509,0.608863,0.605509,38.3984,38.3984,0.749114,0.72594,1.01848,0.720973,1.01279,1.06778,1.06189,1.06778,1.06189,0.93441,0.95429,1.05829
636,3,19,11,1.5e+21,0.121819,0.0350141,1.4082,4.449,16.8656,505.968,50.5968,30,0.641402,0.542296,0.68781,0.537098,0.68186,0.724966,0.718741,0.724966,0.718741,48.067,48.067,0.844841,0.830928,1.04529,0.822965,1.03625,1.02488,1.01608,1.02488,1.01608,0.969247,0.995856,1.05832
637,3,19,12,1.5e+21,0.121819,0.0447667,1.1888,3.353,21.0608,631.824,63.1824,36,0.758011,0.662316,0.783092,0.652975,0.772542,0.79767,0.787035,0.79767,0.787035,60.0233,60.0233,0.915791,0.908931,1.03874,0.896113,1.02475,0.999138,0.985817,0.999138,0.985817,0.98547,1.0111,1.04468
638,3,19,13,1.5e+21,0.121819,0.0572357,1.0238,2.51,26.7183,801.549,80.1549,42,0.85133,0.764022,0.85202,0.747212,0.833547,0.843878,0.82588,0.843878,0.82588,76.1472,76.1472,0.9536,0.955136,1.01187,0.93412,0.989931,0.927181,0.907406,0.927181,0.907406,0.985829,1.01047,1.01512
639,3,19,14,1.5e+21,0.121819,0.0731778,0.8959,1.942,34.1098,1023.29,102.329,60,0.913654,0.839931,0.893425,0.810245,0.861938,0.857317,0.827839,0.857317,0.827839,97.2128,97.2128,0.969913,0.969998,0.995264,0.935715,0.960187,0.842609,0.813637,0.842609,0.813637,0.983874,0.999777,0.9878
640,3,19,15,1.5e+21,0.121819,0.0935603,0.793,1.601,42.8258,1284.77,128.477,72,0.945653,0.88396,0.905784,0.835022,0.855553,0.843009,0.798068,0.843009,0.798068,122.053,122.053,0.989859,1.02673,1.1229,0.969889,1.06063,0.922362,0.873191,0.922362,0.873191,0.996196,1.04507,1.1229
641,3,19,16,1.5e+21,0.121819,0.11962,0.7015,1.379,54.0218,1620.65,162.065,90,0.96284,0.910974,0.897778,0.830943,0.818773,0.79612,0.730308,0.79612,0.730308,153.962,153.962,0.985949,1.0392,1.16992,0.947905,1.06697,1.24622,1.1432,1.24622,1.1432,0.988647,1.05035,1.16992
642,3,19,17,1.5e+21,0.121819,0.152938,0.6148,1.229,69.5598,2086.8,208.68,120,0.970893,0.919814,0.854641,0.785756,0.73093,0.696622,0.60525,0.696622,0.60525,198.246,198.246,0.989657,1.0119,0.809166,0.864417,0.692038,0.503524,0.43748,0.503524,0.43748,0.990638,1.01806,0.809166
643,3,19,18,1.5e+21,0.121819,0.195537,0.5484,1.147,86.7955,2603.86,260.387,150,0.973955,0.912574,0.781532,0.705325,0.606922,0.545526,0.440432,0.545526,0.440432,247.367,247.367,0.976545,0.907499,0.59206,0.701403,0.459782,0.199899,0.161389,0.199899,0.161389,0.976906,0.910798,0.59206
644,3,20,1,1.5e+21,0.180777,0.003,32.823,12.446,12.4467,373.402,37.3402,18,0.205914,0.151112,0.261226,0.150767,0.260503,0.336034,0.335134,0.336034,0.335134,35.4732,35.4732,0.385186,0.352582,0.58011,0.351778,0.578503,0.63239,0.630696,0.63239,0.630696,0.606478,0.577905,0.63614
645,3,20,2,1.5e+21,0.180777,0.0038356,22.9734,12.867,11.3194,339.581,33.9582,18,0.214432,0.155213,0.258474,0.154834,0.257827,0.320348,0.31957,0.320348,0.31957,32.2602,32.2602,0.387282,0.35428,0.546847,0.353416,0.545477,0.645165,0.643597,0.645165,0.643597,0.606166,0.578481,0.643093
646,3,20,3,1.5e+21,0.180777,0.00490394,15.4713,13.192,10.1394,304.181,30.4182,18,0.217544,0.154248,0.24736,0.153856,0.246834,0.293774,0.293166,0.293774,0.293166,28.8972,28.8972,0.407638,0.375636,0.643594,0.374681,0.642225,0.71344,0.711962,0.71344,0.711962,0.635967,0.612263,0.738044
647,3,20,4,1.5e+21,0.180777,0.00626986,10.6699,13.293,9.292,278.761,27.876,18,0.213236,0.145483,0.223893,0.145102,0.223499,0.254371,0.253934,0.254371,0.253934,26.4822,26.4822,0.416383,0.384924,0.621414,0.383916,0.62032,0.631709,0.630623,0.631709,0.630623,0.649019,0.627608,0.646768
648,3,20,5,1.5e+21,0.180777,0.00801622,7.8038,13.158,8.91092,267.327,27,18,0.214352,0.144449,0.216594,0.144061,0.216244,0.243657,0.243273,0.243657,0.243273,25.65,25.65,0.47306,0.445163,0.691664,0.443968,0.690546,0.715673,0.714543,0.715673,0.714543,0.732582,0.721326,0.731014
649,3,20,6,1.5e+21,0.180777,0.010249,5.7939,12.747,8.95669,268.7,27,18,0.225003,0.15286,0.223323,0.152433,0.222956,0.250878,0.250477,0.250878,0.250477,25.65,25.65,0.53235,0.508844,0.759022,0.507421,0.757776,0.78122,0.77997,0.78122,0.77997,0.812382,0.812456,0.798666
650,3,20,7,1.5e+21,0.180777,0.0131037,4.4546,12.038,9.45892,283.768,28.3768,18,0.251164,0.177183,0.250922,0.176654,0.250455,0.285494,0.284979,0.285494,0.284979,26.9579,26.9579,0.524578,0.500041,0.736985,0.49855,0.735614,0.77743,0.776028,0.77743,0.776028,0.780478,0.778029,0.799796
651,3,20,8,1.5e+21,0.180777,0.0167535,3.496,10.973,10.4558,313.676,31.3675,18,0.299684,0.225676,0.304408,0.224937,0.303695,0.359577,0.358771,0.359577,0.358771,29.7992,29.7992,0.561771,0.538601,0.819329,0.536839,0.817412,0.868883,0.866936,0.868883,0.866936,0.800049,0.8005,0.909855
652,3,20,9,1.5e+21,0.180777,0.02142,2.7773,9.503,12.0622,361.866,36.1866,24,0.355698,0.278839,0.40487,0.277759,0.403665,0.443423,0.442113,0.443423,0.442113,34.3772,34.3772,0.746406,0.738285,0.947765,0.735425,0.944943,0.963943,0.961093,0.963943,0.961093,1.00744,1.03887,0.976028
653,3,20,10,1.5e+21,0.180777,0.0273861,2.2459,7.767,14.3418,430.255,43.0254,24,0.449148,0.369364,0.489829,0.367564,0.487738,0.557721,0.555377,0.557721,0.555377,40.8742,40.8742,0.754266,0.740453,0.949645,0.736845,0.945593,0.996544,0.992357,0.996544,0.992357,0.943324,0.961447,1.02685
654,3,20,11,1.5e+21,0.180777,0.0350141,1.8382,5.968,17.4827,524.482,52.4482,30,0.563332,0.478718,0.619823,0.475525,0.615939,0.658168,0.65407,0.658168,0.65407,49.8258,49.8258,0.861823,0.857868,1.00508,0.852147,0.998786,1.02751,1.02111,1.02751,1.02111,0.997856,1.02589,1.01835
655,3,20,12,1.5e+21,0.180777,0.0447667,1.5207,4.381,21.7278,651.836,65.1835,36,0.689288,0.602452,0.727754,0.596536,0.720713,0.747804,0.740627,0.747804,0.740627,61.9244,61.9244,0.921152,0.924186,1.1193,0.91511,1.10847,1.10143,1.09086,1.10143,1.09086,0.996959,1.02535,1.127
656,3,20,13,1.5e+21,0.180777,0.0572357,1.2747,3.193,27.2928,818.784,81.8784,48,0.797441,0.712846,0.818048,0.702043,0.80558,0.809396,0.797189,0.809396,0.797189,77.7845,77.7845,0.979233,0.998217,1.14865,0.983089,1.13115,1.11799,1.10113,1.11799,1.10113,1.01765,1.05652,1.13806
657,3,20,14,1.5e+21,0.180777,0.0731778,1.112,2.413,34.1875,1025.62,102.562,60,0.87554,0.799396,0.866318,0.78056,0.845651,0.843039,0.823261,0.843039,0.823261,97.4343,97.4343,0.992907,1.01516,1.08304,0.991241,1.05721,0.982202,0.959159,0.982202,0.959159,1.01147,1.04833,1.07691
658,3,20,15,1.5e+21,0.180777,0.0935603,0.9759,1.886,43.2553,1297.66,129.766,72,0.925118,0.859942,0.895111,0.827638,0.860937,0.852153,0.820499,0.852153,0.820499,123.278,123.278,1.00938,1.06202,1.12783,1.02212,1.08477,1.09627,1.05555,1.09627,1.05555,1.01793,1.08175,1.12783
659,3,20,16,1.5e+21,0.180777,0.11962,0.8564,1.547,55.0355,1651.07,165.106,96,0.953336,0.899878,0.898799,0.845067,0.843386,0.831516,0.782402,0.831516,0.782402,156.851,156.851,0.98061,0.973088,0.950078,0.913818,0.891502,0.744858,0.700863,0.744858,0.700863,0.984143,0.983491,0.957983
660,3,20,17,1.5e+21,0.180777,0.152938,0.7512,1.334,70.4031,2112.09,211.209,120,0.96648,0.918458,0.885031,0.826688,0.79607,0.772865,0.700414,0.772865,0.700414,200.649,200.649,0.98091,0.971398,0.905607,0.874339,0.814577,0.654314,0.592976,0.654314,0.592976,0.982293,0.977355,0.905607
661,3,20,18,1.5e+21,0.180777,0.195537,0.6651,1.21,88.7626,2662.88,266.288,150,0.971951,0.921249,0.844986,0.774659,0.710751,0.667905,0.572765,0.667905,0.572765,252.973,252.973,0.974236,0.920649,0.720388,0.774154,0.605947,0.399009,0.342171,0.399009,0.342171,0.974769,0.924026,0.720388
662,3,20,19,1.5e+21,0.180777,0.25,0.5906,1.132,111.556,3346.67,334.667,192,0.974429,0.908904,0.753751,0.679928,0.566726,0.494243,0.39007,0.494243,0.39007,317.934,317.934,0.970984,0.8466,0.442481,0.63332,0.33269,0.03995,0.0315297,0.03995,0.0315297,0.971173,0.848441,0.442481
663,3,21,1,1.5e+21,0.26827,0.003,59.0125,13.497,20.236,607.081,60.7081,18,0.227054,0.180751,0.33595,0.180383,0.334273,0.45168,0.449445,0.462301,0.460019,36,54,0.353822,0.320115,0.55544,0.319463,0.552667,0.60486,0.601866,0.626483,0.62339,0.534389,0.499082,0.57536
664,3,21,2,1.5e+21,0.26827,0.0038356,36.8688,14.466,18.4048,552.143,55.2143,18,0.243427,0.194579,0.338143,0.194152,0.336524,0.450794,0.4488,0.45968,0.457653,36,52.4536,0.386147,0.353144,0.63559,0.352369,0.632547,0.766708,0.763317,0.764875,0.761502,0.574305,0.542666,0.723784
665,3,21,3,1.5e+21,0.26827,0.00490394,25.2892,15.168,16.6237,498.71,49.871,18,0.246452,0.197209,0.328224,0.196773,0.326896,0.436079,0.434442,0.443363,0.441702,36,47.3774,0.391102,0.359698,0.592233,0.358901,0.589838,0.693965,0.69136,0.678038,0.675499,0.578399,0.549484,0.63452
666,3,21,4,1.5e+21,0.26827,0.00626986,18.7762,15.594,15.2341,457.022,45.7022,18,0.244839,0.195514,0.314038,0.195083,0.312989,0.415565,0.414259,0.420758,0.419438,36,43.4171,0.408076,0.378496,0.630382,0.377662,0.628276,0.771752,0.769327,0.748164,0.745816,0.60266,0.577209,0.743244
667,3,21,5,1.5e+21,0.26827,0.00801622,12.5132,15.878,13.6319,408.957,40.8958,18,0.243991,0.194262,0.302122,0.193837,0.301295,0.394918,0.393894,0.396774,0.395745,36,38.851,0.404447,0.377109,0.607866,0.376284,0.606201,0.755376,0.753416,0.749207,0.747264,0.593824,0.571289,0.684295
668,3,21,6,1.5e+21,0.26827,0.010249,8.7682,15.697,12.7313,381.939,38.1939,18,0.246852,0.19582,0.291622,0.195384,0.290937,0.37636,0.37552,0.376725,0.375884,36,36.2842,0.656611,0.646535,0.654802,0.645097,0.653264,0.782322,0.780575,0.781034,0.779291,0.955342,0.970208,0.772081
