ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_peak_scale,R_exc_scale,R_int_scale
1815,7,23,13,2.4e+22,0.590784,0.0572357,3.6087,1.341,36.5457,1096.37,109.637,48,0.521218,0.35314,0.419921,0.683487,1.24824,1.45447
1816,7,23,14,2.4e+22,0.590784,0.0731778,3.0111,1.237,42.5473,1276.42,127.642,60,0.540092,0.389978,0.436688,0.683355,1.49664,1.35566
1817,7,23,15,2.4e+22,0.590784,0.0935603,2.5333,1.157,50.9917,1529.75,152.975,72,0.553485,0.431055,0.464771,0.571251,1.03373,1.27105
1818,7,23,16,2.4e+22,0.590784,0.11962,2.1635,1.102,61.9224,1857.67,185.767,90,0.559847,0.462469,0.495346,0.488964,0.16442,-0.148214
1819,7,23,17,2.4e+22,0.590784,0.152938,1.8561,1.064,76.566,2296.98,229.698,108,0.562149,0.489888,0.530804,0.503738,0.309148,-0.188536
1822,7,24,5,2.4e+22,0.876712,0.00801622,58.6746,2.042,61.5763,1847.29,184.729,24,0.388594,0.175274,0.323274,0.665325,0.763572,1.13779
1823,7,24,6,2.4e+22,0.876712,0.010249,48.9036,2.054,59.6079,1788.24,178.824,24,0.388956,0.179953,0.323949,0.677709,0.787699,1.11007
1824,7,24,7,2.4e+22,0.876712,0.0131037,33.1417,2.053,54.6757,1640.27,164.027,24,0.393526,0.192442,0.325613,0.706584,0.860857,1.14753
1825,7,24,8,2.4e+22,0.876712,0.0167535,22.4866,2.012,49.4429,1483.29,148.329,24,0.40394,0.209232,0.329499,0.862186,1.18063,0.930152
1826,7,24,9,2.4e+22,0.876712,0.02142,15.9556,1.941,45.2782,1358.35,135.835,30,0.418337,0.228424,0.36089,0.628105,0.716174,0.702859
1827,7,24,10,2.4e+22,0.876712,0.0273861,11.1685,1.827,42.136,1264.08,126.408,30,0.43934,0.253669,0.362209,0.62861,0.747297,0.77867
1828,7,24,11,2.4e+22,0.876712,0.0350141,8.2154,1.695,41.0341,1231.02,123.102,36,0.463882,0.283189,0.380114,0.633627,0.784505,0.668375
1829,7,24,12,2.4e+22,0.876712,0.0447667,6.2638,1.552,41.9423,1258.27,125.827,42,0.490226,0.317065,0.399738,0.623526,0.801976,0.635098
1830,7,24,13,2.4e+22,0.876712,0.0572357,4.9762,1.42,44.7673,1343.02,134.302,48,0.513887,0.35033,0.413927,0.59289,0.789573,0.752982
1831,7,24,14,2.4e+22,0.876712,0.0731778,4.0471,1.305,49.6637,1489.91,148.991,60,0.533993,0.382892,0.429578,0.567532,0.755608,0.882775
1832,7,24,15,2.4e+22,0.876712,0.0935603,3.3315,1.209,57.2294,1716.88,171.688,72,0.548934,0.415853,0.438872,0.564154,0.859311,1.18743
1833,7,24,16,2.4e+22,0.876712,0.11962,2.7942,1.139,67.5892,2027.68,202.768,90,0.55803,0.445889,0.459182,0.608372,1.53433,1.18919
1834,7,24,17,2.4e+22,0.876712,0.152938,2.3721,1.091,81.4553,2443.66,244.366,108,0.562465,0.470721,0.487702,0.490792,0.18456,0.675004
1835,7,24,18,2.4e+22,0.876712,0.195537,2.0274,1.057,100.011,3000.34,300.034,132,0.564204,0.504719,0.55344,0.504432,0.380692,1.51632
1837,7,25,7,2.4e+22,1.30103,0.0131037,57.6196,2.073,88.3898,2651.7,265.17,24,0.394806,0.19261,0.330704,0.647109,0.728337,0.819579
1838,7,25,8,2.4e+22,1.30103,0.0167535,37.6234,2.035,81.2325,2436.98,243.698,24,0.405806,0.211258,0.33395,0.663878,0.766246,0.829551
1839,7,25,9,2.4e+22,1.30103,0.02142,26.8125,1.97,74.7743,2243.23,224.323,30,0.419884,0.230205,0.366302,0.675361,0.799337,0.895561
1840,7,25,10,2.4e+22,1.30103,0.0273861,19.3912,1.881,68.7776,2063.33,206.333,30,0.437046,0.252311,0.371349,0.675608,0.831053,0.958787
1841,7,25,11,2.4e+22,1.30103,0.0350141,13.258,1.749,63.0239,1890.72,189.072,36,0.461886,0.283585,0.390749,0.678891,0.868756,0.915937
1842,7,25,12,2.4e+22,1.30103,0.0447667,9.7661,1.623,60.2668,1808,180.801,42,0.484509,0.312456,0.402588,0.681711,0.917382,0.885205
1843,7,25,13,2.4e+22,1.30103,0.0572357,7.3395,1.491,60.0555,1801.67,180.167,48,0.508401,0.346189,0.414709,0.680378,1.01759,0.917645
1844,7,25,14,2.4e+22,1.30103,0.0731778,5.6666,1.366,62.8051,1884.15,188.415,60,0.529065,0.378826,0.427105,0.648297,1.01655,0.808068
1845,7,25,15,2.4e+22,1.30103,0.0935603,4.5549,1.265,68.3491,2050.47,205.047,72,0.544683,0.40732,0.435722,0.618327,1.02486,0.614763
1846,7,25,16,2.4e+22,1.30103,0.11962,3.7232,1.184,77.3057,2319.17,231.917,90,0.555624,0.432999,0.441082,0.620302,1.26984,0.59942
1847,7,25,17,2.4e+22,1.30103,0.152938,3.0901,1.122,90.3061,2709.18,270.918,114,0.561801,0.452933,0.442306,0.531391,0.640442,0.312975
1848,7,25,18,2.4e+22,1.30103,0.195537,2.6095,1.08,107.65,3229.49,322.949,132,0.564617,0.474551,0.475473,0.49447,-0.0772391,-0.252818
1849,7,25,19,2.4e+22,1.30103,0.25,2.2276,1.052,130.531,3915.93,391.593,150,0.566372,0.518835,0.5804,0.504455,-0.294645,-0.90752
1850,7,26,8,2.4e+22,1.9307,0.0167535,58.2099,2.043,127.615,3828.44,382.844,24,0.408752,0.213556,0.336099,0.688597,0.814141,0.921415
1851,7,26,9,2.4e+22,1.9307,0.02142,48.0263,2.006,123.412,3702.37,370.237,30,0.416939,0.224601,0.367173,0.690864,0.824747,0.88586
1852,7,26,10,2.4e+22,1.9307,0.0273861,32.9197,1.906,113.819,3414.56,341.456,30,0.437359,0.250605,0.371741,0.706805,0.876718,1.02614
1853,7,26,11,2.4e+22,1.9307,0.0350141,22.2703,1.778,103.332,3099.95,309.995,36,0.461761,0.281413,0.392584,0.725406,0.95174,1.23157
1854,7,26,12,2.4e+22,1.9307,0.0447667,16.1883,1.664,95.6489,2869.47,286.947,42,0.483111,0.309797,0.408883,0.742697,1.0639,1.22711
1855,7,26,13,2.4e+22,1.9307,0.0572357,11.5201,1.535,89.6546,2689.64,268.964,48,0.506177,0.34188,0.418246,0.767041,1.22149,0.94693
1856,7,26,14,2.4e+22,1.9307,0.0731778,8.4465,1.413,87.4714,2624.14,262.414,60,0.526269,0.372955,0.427541,0.601092,0.765454,0.571372
1857,7,26,15,2.4e+22,1.9307,0.0935603,6.5143,1.312,89.3213,2679.64,267.964,72,0.541857,0.401671,0.437668,0.579062,0.729896,0.501742
1858,7,26,16,2.4e+22,1.9307,0.11962,5.129,1.225,95.438,2863.14,286.314,90,0.553811,0.427523,0.44232,0.55981,0.757574,0.671947
1859,7,26,17,2.4e+22,1.9307,0.152938,4.1672,1.158,105.785,3173.56,317.356,108,0.560934,0.443997,0.437457,0.546884,0.754247,0.722059
1860,7,26,18,2.4e+22,1.9307,0.195537,3.4478,1.108,121.142,3634.25,363.425,132,0.565018,0.4562,0.432956,0.603467,1.72725,0.435621
1861,7,26,19,2.4e+22,1.9307,0.25,2.8855,1.071,142.882,4286.45,428.645,156,0.567122,0.472715,0.451233,0.511071,0.290808,-0.262058
1862,7,27,10,2.4e+22,2.86512,0.0273861,58.9453,1.951,184.729,5541.88,525.3,30,0.431905,0.241759,0.371318,0.806402,1.07474,1.06222
1863,7,27,11,2.4e+22,2.86512,0.0350141,37.8602,1.802,170.326,5109.77,510.977,36,0.460846,0.276736,0.389994,0.682788,0.844883,0.815397
1864,7,27,12,2.4e+22,2.86512,0.0447667,27.4842,1.687,158.284,4748.53,474.853,42,0.482687,0.304709,0.405269,0.67904,0.867029,0.840514
1865,7,27,13,2.4e+22,2.86512,0.0572357,19.6648,1.57,145.937,4378.11,437.811,48,0.504417,0.335534,0.418652,0.668179,0.879545,0.862347
1866,7,27,14,2.4e+22,2.86512,0.0731778,13.5324,1.444,134.622,4038.66,403.866,60,0.526152,0.369068,0.430801,0.651409,0.928207,0.997837
1867,7,27,15,2.4e+22,2.86512,0.0935603,9.9578,1.346,129.157,3874.7,387.47,72,0.541092,0.394928,0.434463,0.636098,0.952754,0.857469
1868,7,27,16,2.4e+22,2.86512,0.11962,7.5053,1.26,128.995,3869.84,386.984,90,0.553296,0.421106,0.441598,0.608055,0.927697,0.662008
1869,7,27,17,2.4e+22,2.86512,0.152938,5.8472,1.189,134.668,4040.05,404.005,108,0.561045,0.441851,0.445267,0.591645,0.950366,0.523949
1870,7,27,18,2.4e+22,2.86512,0.195537,4.6941,1.134,146.319,4389.58,438.958,132,0.565763,0.453208,0.437336,0.588854,1.21186,0.671552
1871,7,27,19,2.4e+22,2.86512,0.25,3.8314,1.092,165.186,4955.59,495.559,162,0.568153,0.456958,0.416287,0.533099,0.781507,0.922116
1872,7,28,11,2.4e+22,4.25179,0.0350141,58.344,1.799,267.355,8020.66,525.3,36,0.465011,0.282109,0.398705,0.703247,0.882032,0.943785
1873,7,28,12,2.4e+22,4.25179,0.0447667,48.7317,1.729,259.883,7796.5,525.3,42,0.479011,0.300141,0.413153,0.700793,0.895801,0.932446
1874,7,28,13,2.4e+22,4.25179,0.0572357,33.9044,1.594,242.072,7262.17,525.3,48,0.503905,0.33288,0.423532,0.693761,0.952174,1.03203
1875,7,28,14,2.4e+22,4.25179,0.0731778,22.8047,1.463,220.947,6628.41,525.3,60,0.526577,0.365982,0.435902,0.683141,0.995842,1.15493
1876,7,28,15,2.4e+22,4.25179,0.0935603,16.8327,1.376,206.106,6183.18,525.3,72,0.541036,0.390975,0.442581,0.666905,1.0129,1.18694
1877,7,28,16,2.4e+22,4.25179,0.11962,11.8678,1.285,193.394,5801.83,525.3,90,0.553829,0.415794,0.442168,0.659701,1.14253,1.14791
1878,7,28,17,2.4e+22,4.25179,0.152938,8.7397,1.214,188.88,5666.39,525.3,108,0.562047,0.435887,0.440082,0.704818,1.65503,0.803033
1879,7,28,18,2.4e+22,4.25179,0.195537,6.7137,1.157,192.701,5781.02,525.3,132,0.567345,0.454379,0.449007,0.552373,0.723079,0.520222
1880,7,28,19,2.4e+22,4.25179,0.25,5.3285,1.113,204.795,6143.85,525.3,162,0.569853,0.463061,0.445186,0.543723,0.735083,0.516276
1881,7,29,13,2.4e+22,6.30957,0.0572357,55.2633,1.608,386.076,11582.3,525.3,48,0.503705,0.328818,0.427662,0.678929,0.883069,0.882041
1882,7,29,14,2.4e+22,6.30957,0.0731778,39.7631,1.489,365.318,10959.6,525.3,60,0.525443,0.360402,0.442437,0.662647,0.888606,0.866045
1883,7,29,15,2.4e+22,6.30957,0.0935603,28.1593,1.386,339.829,10194.9,525.3,72,0.543055,0.390213,0.451989,0.649289,0.907509,0.85538
1884,7,29,16,2.4e+22,6.30957,0.11962,20.2509,1.305,315.235,9457.06,525.3,90,0.555597,0.416317,0.459535,0.630385,0.956592,0.998506
1885,7,29,17,2.4e+22,6.30957,0.152938,13.9883,1.228,292.054,8761.62,525.3,108,0.565389,0.442145,0.46206,0.608326,0.956111,1.04786
1886,7,29,18,2.4e+22,6.30957,0.195537,10.2306,1.173,280.291,8408.74,525.3,132,0.569892,0.457026,0.460025,0.593537,0.980898,0.95126
1887,7,29,19,2.4e+22,6.30957,0.25,7.8355,1.13,279.52,8385.61,525.3,162,0.572342,0.469197,0.46805,0.583683,1.05207,0.632406
1888,7,30,14,2.4e+22,9.36329,0.0731778,59.3824,1.474,569.397,17081.9,525.3,60,0.529833,0.372125,0.476465,0.665657,0.912674,0.959292
1889,7,30,15,2.4e+22,9.36329,0.0935603,47.7432,1.404,552.217,16566.5,525.3,72,0.542655,0.392613,0.484015,0.645386,0.8848,0.837857
1890,7,30,16,2.4e+22,9.36329,0.11962,33.1725,1.308,516.669,15500.1,525.3,90,0.558793,0.416026,0.467787,0.625792,0.859771,0.716579
1891,7,30,17,2.4e+22,9.36329,0.152938,24.1014,1.242,482.174,14465.2,525.3,108,0.567974,0.438981,0.470367,0.604567,0.825661,0.676782
1892,7,30,18,2.4e+22,9.36329,0.195537,17.7626,1.191,450.894,13526.8,525.3,132,0.572872,0.455792,0.472915,0.589026,0.900698,0.962539
1893,7,30,19,2.4e+22,9.36329,0.25,12.4347,1.142,422.668,12680,525.3,162,0.575707,0.467792,0.473966,0.573075,0.902189,1.00235
1894,7,31,16,2.4e+22,13.895,0.11962,52.2921,1.307,821.27,24638.1,525.3,90,0.560194,0.441312,0.569856,0.624256,0.880843,0.887616
1895,7,31,17,2.4e+22,13.895,0.152938,43.0056,1.263,797.298,23918.9,525.3,102,0.5679,0.4683,0.5923,0.621619,0.920342,0.792014
1896,7,31,18,2.4e+22,13.895,0.195537,29.6763,1.196,743.072,22292.1,525.3,132,0.576216,0.508206,0.647579,0.584795,0.884311,0.984558
1897,7,31,19,2.4e+22,13.895,0.25,21.03,1.15,689.712,20691.4,525.3,156,0.579993,0.540547,0.693698,0.572152,0.90179,1.07996
1898,7,32,18,2.4e+22,20.6199,0.195537,48.0505,1.199,1194.42,35832.6,525.3,132,0.578018,0.503695,0.684711,0.594131,0.84334,0.774463
1899,7,32,19,2.4e+22,20.6199,0.25,36.5802,1.159,1142.01,34260.3,525.3,156,0.582259,0.540312,0.754231,0.568247,0.706002,0.688323
1947,8,15,1,4.8e+22,0.0251189,0.003,3.6169,1.068,1.917,57.5097,27,18,0.3651,-1.32436,-2.70147,0.317579,-1.35529,-2.69799
1948,8,15,2,4.8e+22,0.0251189,0.0038356,2.9926,1.068,2.22262,66.678,27,18,0.385718,-1.24549,-2.44127,0.335206,-1.30997,-2.66013
1949,8,15,3,4.8e+22,0.0251189,0.00490394,2.4957,1.067,2.654,79.6202,27,18,0.404924,-1.12084,-2.14923,0.340325,-1.33623,-2.37588
1950,8,15,4,4.8e+22,0.0251189,0.00626986,2.1095,1.066,3.22704,96.8111,27,18,0.411693,-0.425466,-1.10477,0.345234,-0.613962,-1.42889
1951,8,15,5,4.8e+22,0.0251189,0.00801622,1.7996,1.064,3.98635,119.59,27,18,0.421072,-0.134859,-0.480965,0.347682,-0.438636,-0.977632
1952,8,15,6,4.8e+22,0.0251189,0.010249,1.546,1.061,4.98669,149.601,27,18,0.428612,0.0517234,-0.0211818,0.329667,-0.264768,-0.668717
1953,8,15,7,4.8e+22,0.0251189,0.0131037,1.3424,1.056,6.24312,187.293,27,18,0.437428,0.139704,0.21168,0.340184,-0.24672,-0.494701
1960,8,16,1,4.8e+22,0.0372759,0.003,5.0078,1.101,2.35623,70.6869,27,18,0.382057,-0.56571,-1.54433,0.329641,-0.617404,-1.64958
1961,8,16,2,4.8e+22,0.0372759,0.0038356,4.0419,1.1,2.60162,78.0488,27,18,0.398661,-0.600942,-1.56614,0.337614,-0.700764,-1.67932
1962,8,16,3,4.8e+22,0.0372759,0.00490394,3.3016,1.099,2.9805,89.4154,27,18,0.414631,-0.569931,-1.43814,0.358235,-0.621095,-1.71119
1963,8,16,4,4.8e+22,0.0372759,0.00626986,2.7441,1.097,3.50927,105.278,27,18,0.41245,-0.181723,-0.618585,0.347604,-0.324782,-0.934872
1964,8,16,5,4.8e+22,0.0372759,0.00801622,2.3018,1.094,4.24569,127.371,27,18,0.421354,-0.0490553,-0.26319,0.359576,-0.117619,-0.522539
1965,8,16,6,4.8e+22,0.0372759,0.010249,1.9583,1.089,5.20892,156.268,27,18,0.427044,0.0594716,0.0296314,0.338315,-0.0929006,-0.430058
1966,8,16,7,4.8e+22,0.0372759,0.0131037,1.6856,1.083,6.44377,193.313,27,18,0.43598,0.115794,0.173388,0.344061,-0.110383,-0.241044
1967,8,16,8,4.8e+22,0.0372759,0.0167535,1.4575,1.073,8.06588,241.976,27,18,0.441884,0.155023,0.264924,0.329212,-0.0576054,-0.0745954
1968,8,16,9,4.8e+22,0.0372759,0.02142,1.2651,1.061,10.1841,305.523,30.5522,24,0.447814,0.195172,0.379063,0.340261,-0.102511,-0.152932
1975,8,17,1,4.8e+22,0.0553168,0.003,7.394,1.147,3.17265,95.1793,27,18,0.393376,-0.14805,-0.554019,0.337236,-0.199708,-0.627259
1976,8,17,2,4.8e+22,0.0553168,0.0038356,5.6845,1.146,3.30008,99.0028,27,18,0.401573,-0.14676,-0.546479,0.345777,-0.198918,-0.689608
1977,8,17,3,4.8e+22,0.0553168,0.00490394,4.5278,1.144,3.57127,107.138,27,18,0.407271,-0.106743,-0.428157,0.353516,-0.144361,-0.643172
1978,8,17,4,4.8e+22,0.0553168,0.00626986,3.6616,1.142,4.02415,120.725,27,18,0.413474,-0.0497893,-0.262861,0.356458,-0.09066,-0.436876
1979,8,17,5,4.8e+22,0.0553168,0.00801622,3.0251,1.137,4.67323,140.197,27,18,0.415138,0.0237443,-0.0537365,0.333924,-0.0513585,-0.347317
1980,8,17,6,4.8e+22,0.0553168,0.010249,2.53,1.13,5.58219,167.466,27,18,0.423138,0.0653382,0.0670432,0.343435,-0.00920331,-0.240109
1981,8,17,7,4.8e+22,0.0553168,0.0131037,2.1499,1.121,6.77146,203.144,27,18,0.43062,0.105864,0.164811,0.343301,-0.0389674,-0.0424313
1982,8,17,8,4.8e+22,0.0553168,0.0167535,1.8386,1.107,8.36558,250.967,27,18,0.437597,0.132644,0.215987,0.328331,-0.0512528,-0.139883
1983,8,17,9,4.8e+22,0.0553168,0.02142,1.586,1.09,10.4279,312.838,31.2838,24,0.445271,0.166892,0.302696,0.343775,-0.000129624,0.126167
1984,8,17,10,4.8e+22,0.0553168,0.0273861,1.3752,1.07,13.1055,393.165,39.3165,24,0.452865,0.223572,0.415284,0.330854,-0.00487586,0.0532077
1985,8,17,11,4.8e+22,0.0553168,0.0350141,1.2011,1.05,16.4758,494.273,49.4273,30,0.458429,0.345327,0.668615,0.344571,-0.134295,-0.225001
1991,8,18,1,4.8e+22,0.0820891,0.003,11.403,1.211,4.73365,142.01,27,18,0.39661,0.0125519,-0.0491088,0.326156,-0.0483907,-0.182003
1992,8,18,2,4.8e+22,0.0820891,0.0038356,8.4759,1.21,4.61138,138.342,27,18,0.402091,0.0108891,-0.0634855,0.333006,-0.0280376,-0.215794
1993,8,18,3,4.8e+22,0.0820891,0.00490394,6.508,1.208,4.67715,140.315,27,18,0.405152,0.0189332,-0.0459711,0.329938,-0.0425114,-0.194666
1994,8,18,4,4.8e+22,0.0820891,0.00626986,5.0719,1.204,4.96492,148.948,27,18,0.407356,0.0371287,0.00193494,0.326971,-0.0500826,-0.163825
1995,8,18,5,4.8e+22,0.0820891,0.00801622,4.0949,1.198,5.47031,164.109,27,18,0.411381,0.0567843,0.0557922,0.329436,-0.0454329,-0.145403
1996,8,18,6,4.8e+22,0.0820891,0.010249,3.3397,1.188,6.28054,188.417,27,18,0.416946,0.0784288,0.113711,0.339911,0.00657863,-0.0586968
1997,8,18,7,4.8e+22,0.0820891,0.0131037,2.7863,1.174,7.39219,221.766,27,18,0.421187,0.10424,0.166415,0.321917,0.0106223,-0.0286734
1998,8,18,8,4.8e+22,0.0820891,0.0167535,2.3522,1.154,8.90908,267.272,27,18,0.430275,0.121891,0.192429,0.331286,0.0232747,0.088399
1999,8,18,9,4.8e+22,0.0820891,0.02142,2.0056,1.129,10.9269,327.806,32.7807,24,0.439733,0.157729,0.279579,0.343598,0.0117058,0.0974576
2000,8,18,10,4.8e+22,0.0820891,0.0273861,1.7302,1.101,13.4956,404.868,40.4867,24,0.448947,0.196164,0.333332,0.331909,-0.0155885,-0.0376949
2001,8,18,11,4.8e+22,0.0820891,0.0350141,1.4955,1.073,16.9191,507.573,50.7572,30,0.456787,0.252831,0.46299,0.35092,-0.0335327,-0.0431625
2009,8,19,1,4.8e+22,0.121819,0.003,19.8656,1.287,7.73542,232.063,27,18,0.395869,0.0608761,0.102235,0.319686,0.0134777,0.0545738
2010,8,19,2,4.8e+22,0.121819,0.0038356,13.6354,1.29,7.11527,213.458,27,18,0.401074,0.063833,0.100312,0.340622,0.0279149,0.00404552
2011,8,19,3,4.8e+22,0.121819,0.00490394,9.99,1.289,6.78223,203.466,27,18,0.402895,0.0655655,0.0995234,0.332431,-0.00749499,-0.019118
2012,8,19,4,4.8e+22,0.121819,0.00626986,7.4679,1.285,6.71692,201.507,27,18,0.403813,0.0695133,0.106824,0.33965,0.0357265,-0.0215803
2013,8,19,5,4.8e+22,0.121819,0.00801622,5.7535,1.277,6.96446,208.933,27,18,0.403347,0.0810599,0.127855,0.329379,0.00359656,0.029081
2014,8,19,6,4.8e+22,0.121819,0.010249,4.595,1.264,7.52358,225.708,27,18,0.40597,0.0934392,0.150812,0.315547,0.0250711,-0.0192498
2015,8,19,7,4.8e+22,0.121819,0.0131037,3.7261,1.245,8.47138,254.141,27,18,0.412251,0.104528,0.170695,0.316767,0.0167185,0.0629461
2016,8,19,8,4.8e+22,0.121819,0.0167535,3.0751,1.217,9.86827,296.048,29.6048,18,0.420778,0.126666,0.199049,0.324917,0.00999583,0.040662
2017,8,19,9,4.8e+22,0.121819,0.02142,2.5825,1.182,11.7705,353.114,35.3114,24,0.432108,0.154496,0.271096,0.31296,-0.0303034,-0.129829
2018,8,19,10,4.8e+22,0.121819,0.0273861,2.2019,1.143,14.247,427.411,42.7411,24,0.443993,0.190324,0.306433,0.335787,0.0184746,0.0867568
2019,8,19,11,4.8e+22,0.121819,0.0350141,1.8834,1.104,17.6179,528.538,52.8538,30,0.454778,0.237466,0.393729,0.352663,-0.00797718,0.019342
2020,8,19,12,4.8e+22,0.121819,0.0447667,1.6288,1.071,21.8854,656.563,65.6563,36,0.462357,0.297906,0.477274,0.373874,0.213641,0.0233367
2028,8,20,1,4.8e+22,0.180777,0.003,34.6545,1.352,12.8575,385.723,38.5724,18,0.395763,0.0863954,0.163032,0.314746,0.00142013,0.00436515
2029,8,20,2,4.8e+22,0.180777,0.0038356,23.1349,1.365,11.7085,351.255,35.1255,18,0.400089,0.0914641,0.166959,0.317653,0.0215372,-0.0308318
2030,8,20,3,4.8e+22,0.180777,0.00490394,16.9335,1.371,10.8554,325.663,32.5663,18,0.400158,0.0943963,0.167952,0.328962,0.0209072,-0.00573099
2031,8,20,4,4.8e+22,0.180777,0.00626986,11.7652,1.373,10.0818,302.454,30.2454,18,0.398151,0.0968287,0.168199,0.320014,0.0225329,0.0908764
2032,8,20,5,4.8e+22,0.180777,0.00801622,8.6722,1.367,9.76658,292.998,29.2997,18,0.396743,0.100319,0.171153,0.318772,0.0231379,-0.00312168
2033,8,20,6,4.8e+22,0.180777,0.010249,6.5828,1.352,9.89123,296.737,29.6737,18,0.398399,0.107931,0.178752,0.312799,0.0231509,0.0869085
2034,8,20,7,4.8e+22,0.180777,0.0131037,5.1541,1.327,10.49,314.7,31.47,18,0.403234,0.118938,0.192432,0.314739,0.0219889,0.0837903
2035,8,20,8,4.8e+22,0.180777,0.0167535,4.161,1.293,11.5724,347.172,34.7172,18,0.411481,0.135553,0.212378,0.29851,-0.0188855,-0.0462027
2036,8,20,9,4.8e+22,0.180777,0.02142,3.4212,1.248,13.2319,396.957,39.6957,24,0.423498,0.158112,0.271536,0.310643,-0.0278888,-0.11208
2037,8,20,10,4.8e+22,0.180777,0.0273861,2.851,1.196,15.6068,468.206,46.8205,24,0.43783,0.190609,0.292592,0.334586,0.0193065,0.0677092
2038,8,20,11,4.8e+22,0.180777,0.0350141,2.4169,1.145,18.7354,562.061,56.2062,30,0.451122,0.229773,0.351446,0.350571,0.00631497,0.0308289
2039,8,20,12,4.8e+22,0.180777,0.0447667,2.0604,1.1,22.9809,689.427,68.9428,36,0.461574,0.283316,0.416962,0.368863,-0.0200561,-0.0507323
2040,8,20,13,4.8e+22,0.180777,0.0572357,1.7774,1.067,28.3727,851.182,85.1182,42,0.466999,0.34075,0.488714,0.387972,0.224892,0.0614569
2047,8,21,1,4.8e+22,0.26827,0.003,52.0972,1.393,20.2362,607.084,60.7085,18,0.4008,0.104214,0.189749,0.549607,0.723958,2.60259
2048,8,21,2,4.8e+22,0.26827,0.0038356,40.7043,1.406,19.3923,581.769,58.1769,18,0.403677,0.109756,0.195164,0.585262,0.861875,0.867386
2049,8,21,3,4.8e+22,0.26827,0.00490394,27.691,1.425,17.8122,534.364,53.4365,18,0.402985,0.115747,0.200147,0.781517,1.55513,5.09036
2050,8,21,4,4.8e+22,0.26827,0.00626986,20.2045,1.436,16.4786,494.358,49.4358,18,0.400552,0.120597,0.206123,1.19667,2.96531,1.22929
2051,8,21,5,4.8e+22,0.26827,0.00801622,13.8252,1.439,15.1029,453.088,45.3088,18,0.397188,0.124964,0.209931,1.85702,5.23467,1.33521
2052,8,21,6,4.8e+22,0.26827,0.010249,10.1086,1.429,14.376,431.28,43.128,18,0.396237,0.129634,0.211693,3.66757,11.5812,0.375525
2053,8,21,7,4.8e+22,0.26827,0.0131037,7.5496,1.405,14.242,427.26,42.726,24,0.399507,0.138725,0.256151,0.302367,0.0199461,0.0863821
2054,8,21,8,4.8e+22,0.26827,0.0167535,5.8546,1.368,14.7679,443.037,44.3038,24,0.406659,0.151395,0.26632,0.309412,0.0191145,-0.0456548
2055,8,21,9,4.8e+22,0.26827,0.02142,4.6786,1.317,15.9683,479.048,47.9048,24,0.417783,0.170213,0.277561,0.314805,0.0179123,0.0667601
2056,8,21,10,4.8e+22,0.26827,0.0273861,3.8028,1.256,17.9807,539.42,53.942,24,0.431902,0.194771,0.284306,0.329921,0.0159141,0.0507408
2057,8,21,11,4.8e+22,0.26827,0.0350141,3.1645,1.195,20.813,624.389,62.4389,30,0.446884,0.2287,0.327599,0.344517,0.0117833,0.0421996
2058,8,21,12,4.8e+22,0.26827,0.0447667,2.6615,1.139,24.7645,742.934,74.2935,36,0.459479,0.273747,0.372949,0.370677,0.0968408,0.0898888
2059,8,21,13,4.8e+22,0.26827,0.0572357,2.2618,1.094,30.0607,901.822,90.1822,42,0.467097,0.320894,0.41962,0.38647,0.150536,0.204989
2060,8,21,14,4.8e+22,0.26827,0.0731778,1.9337,1.061,37.1594,1114.78,111.478,54,0.470809,0.3844,0.545158,0.399447,0.255862,0.0755163
2066,8,22,2,4.8e+22,0.398107,0.0038356,59.8615,1.433,30.1078,903.233,90.3233,18,0.408629,0.121818,0.211996,0.564518,0.755037,1.03197
2067,8,22,3,4.8e+22,0.398107,0.00490394,46.4007,1.449,28.944,868.318,86.8319,18,0.408616,0.127828,0.217445,0.58135,0.810862,1.28784
2068,8,22,4,4.8e+22,0.398107,0.00626986,32.985,1.466,26.9965,809.897,80.9896,18,0.405799,0.13379,0.220782,0.618667,0.956388,1.27231
2069,8,22,5,4.8e+22,0.398107,0.00801622,23.7047,1.476,24.9386,748.159,74.8158,24,0.40287,0.1399,0.257976,0.763225,1.43897,1.46698
2070,8,22,6,4.8e+22,0.398107,0.010249,17.2976,1.475,23.0907,692.721,69.2722,24,0.401268,0.146526,0.263815,1.08463,2.49425,0.878386
2071,8,22,7,4.8e+22,0.398107,0.0131037,11.778,1.457,21.376,641.28,64.128,24,0.402607,0.156253,0.267672,0.508333,0.666716,0.851714
2072,8,22,8,4.8e+22,0.398107,0.0167535,8.7589,1.424,20.7715,623.146,62.3146,24,0.407667,0.167628,0.27084,0.555994,0.870911,3.35157
2073,8,22,9,4.8e+22,0.398107,0.02142,6.7006,1.375,21.0649,631.947,63.1947,24,0.417295,0.184989,0.279061,0.570023,0.980066,1.96398
2074,8,22,10,4.8e+22,0.398107,0.0273861,5.2864,1.313,22.3106,669.318,66.9318,30,0.430044,0.207689,0.320102,0.561057,1.0606,1.51
2075,8,22,11,4.8e+22,0.398107,0.0350141,4.2469,1.245,24.6743,740.229,74.0228,30,0.444388,0.235459,0.319968,0.572131,1.27582,2.05136
