ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak18_f1p2,R_exc18_f1p2,R_int18_f1p2
39,1,15,2,3.75e+20,0.0251189,0.0038356,2.7958,9.685,2.16792,65.0382,27,18,0.119951,0.0288096,0.0405482,0.0287229,0.0405429,0.0369143,0.0369096,0.0369143,0.0369096,25.65,25.65,0.255796,0.178703,-0.0237359,0.178165,-0.0237328,-0.0364818,-0.0364772,-0.0364818,-0.0364772,0.43535,0.324792,-0.0350245
40,1,15,3,3.75e+20,0.0251189,0.00490394,2.2685,9.584,2.57892,77.3679,27,18,0.165841,0.0377177,0.0567085,0.0375437,0.0566971,0.0548723,0.0548616,0.0548723,0.0548616,25.65,25.65,0.331978,0.229144,0.207135,0.228087,0.207094,0.183979,0.183943,0.183979,0.183943,0.548629,0.416469,0.189135
41,1,15,4,3.75e+20,0.0251189,0.00626986,1.85,9.428,3.13588,94.077,27,18,0.348017,0.254617,0.336815,0.253565,0.336691,0.356677,0.356548,0.356677,0.356548,25.65,25.65,0.558767,0.502555,0.55808,0.500478,0.557874,0.543415,0.54322,0.543415,0.54322,0.911023,0.889182,0.557772
42,1,15,5,3.75e+20,0.0251189,0.00801622,1.5129,9.183,3.88469,116.541,27,18,0.272514,0.175094,0.254677,0.174398,0.254533,0.278471,0.278316,0.278471,0.278316,25.65,25.65,0.61074,0.567515,0.741481,0.56526,0.741062,0.705236,0.704846,0.705236,0.704846,0.987004,0.990137,0.720394
43,1,15,6,3.75e+20,0.0251189,0.010249,1.2471,8.806,4.85081,145.524,27,18,0.354474,0.269597,0.35901,0.268569,0.358693,0.391889,0.39155,0.391889,0.39155,25.65,25.65,0.659517,0.628199,0.836997,0.625805,0.836258,0.926155,0.925354,0.926155,0.925354,1.04628,1.06853,0.952127
44,1,15,7,3.75e+20,0.0251189,0.0131037,1.0326,8.244,6.10742,183.223,27,18,0.424294,0.331591,0.431186,0.330038,0.430587,0.4694,0.468761,0.4694,0.468761,25.65,25.65,0.673561,0.620792,0.738165,0.617884,0.737139,0.834752,0.833616,0.834752,0.833616,1.03872,1.0367,0.848907
45,1,15,8,3.75e+20,0.0251189,0.0167535,0.8602,7.453,7.71919,231.576,27,18,0.561896,0.482776,0.561224,0.480408,0.559958,0.605717,0.604389,0.605717,0.604389,25.65,25.65,0.815674,0.774761,0.82059,0.77096,0.818739,0.799086,0.797334,0.799086,0.797334,1.19067,1.21345,0.820735
46,1,15,9,3.75e+20,0.0251189,0.02142,0.7487,6.397,9.84346,295.303,29.5304,24,0.677654,0.606842,0.733793,0.603197,0.731163,0.748517,0.745847,0.748517,0.745847,28.0539,28.0539,0.878235,0.853483,0.965981,0.848356,0.962519,0.961597,0.958167,0.961597,0.958167,1.19592,1.24377,0.990239
47,1,15,10,3.75e+20,0.0251189,0.0273861,0.6619,5.225,12.4461,373.384,37.3383,24,0.781403,0.72478,0.844044,0.719123,0.839192,0.895453,0.890362,0.895453,0.890362,35.4714,35.4714,0.975299,0.969853,0.954444,0.962283,0.948956,0.940359,0.935013,0.940359,0.935013,1.23104,1.30492,0.987449
48,1,15,11,3.75e+20,0.0251189,0.0350141,0.5885,4.101,15.6074,468.222,46.8223,30,0.867431,0.822425,0.954151,0.813658,0.945581,0.978462,0.969733,0.978462,0.969733,44.4812,44.4812,0.987861,0.984048,0.968051,0.973559,0.959357,0.946898,0.938451,0.946898,0.938451,1.14332,1.19994,0.978017
49,1,15,12,3.75e+20,0.0251189,0.0447667,0.5148,3.019,20.239,607.171,60.7171,36,0.936013,0.901856,0.999102,0.88705,0.984038,1.00104,0.986113,1.00104,0.986113,57.6813,57.6813,0.996914,0.994937,0.982888,0.978602,0.968068,0.942569,0.928512,0.942569,0.928512,1.06947,1.10771,0.987957
50,1,16,1,3.75e+20,0.0372759,0.003,4.8153,13.893,2.29896,68.9693,27,18,0.0732165,0.021246,0.0379039,0.0212112,0.0379012,0.0401602,0.0401573,0.0401602,0.0401573,25.65,25.65,0.199929,0.155521,0.131668,0.155267,0.131659,0.122071,0.122062,0.122071,0.122062,0.349965,0.282661,0.125309
51,1,16,2,3.75e+20,0.0372759,0.0038356,3.8153,13.802,2.52523,75.757,27,18,0.0987105,0.0282645,0.0483114,0.0281987,0.0483064,0.0510313,0.0510262,0.0510313,0.0510262,25.65,25.65,0.394441,0.346407,-0.0934558,0.3456,-0.0934463,-0.0994036,-0.0993937,-0.0994036,-0.0993937,0.680498,0.629595,-0.0991219
52,1,16,3,3.75e+20,0.0372759,0.00490394,3.0532,13.661,2.87504,86.2517,27,18,0.133264,0.0357931,0.060588,0.0356706,0.060579,0.0641946,0.0641852,0.0641946,0.0641852,25.65,25.65,0.371961,0.301365,0.238127,0.300334,0.238092,0.223573,0.22354,0.223573,0.22354,0.628099,0.547732,0.229267
53,1,16,4,3.75e+20,0.0372759,0.00626986,2.4639,13.434,3.37608,101.282,27,18,0.232732,0.16488,0.236225,0.16446,0.236155,0.257901,0.257826,0.257901,0.257826,25.65,25.65,0.507617,0.471264,0.669012,0.470062,0.668814,0.638518,0.638333,0.638518,0.638333,0.847821,0.82973,0.650268
54,1,16,5,3.75e+20,0.0372759,0.00801622,1.9924,13.067,4.08392,122.518,27,18,0.209085,0.134262,0.203066,0.133886,0.202981,0.225183,0.225091,0.225183,0.225091,25.65,25.65,0.515981,0.479143,0.617426,0.477802,0.617168,0.593346,0.593102,0.593346,0.593102,0.851077,0.836034,0.603958
55,1,16,6,3.75e+20,0.0372759,0.010249,1.6296,12.514,5.01108,150.332,27,18,0.284234,0.218396,0.295478,0.217819,0.29529,0.325108,0.324905,0.325108,0.324905,25.65,25.65,0.548267,0.512663,0.64921,0.511309,0.648797,0.741017,0.740554,0.741017,0.740554,0.886521,0.871653,0.726989
56,1,16,7,3.75e+20,0.0372759,0.0131037,1.3387,11.686,6.24127,187.238,27,18,0.353017,0.281289,0.369138,0.280399,0.368776,0.404304,0.403915,0.404304,0.403915,25.65,25.65,0.594678,0.550196,0.644264,0.548454,0.643633,0.70006,0.699387,0.70006,0.699387,0.935116,0.915085,0.686148
57,1,16,8,3.75e+20,0.0372759,0.0167535,1.1087,10.528,7.82146,234.644,27,18,0.479774,0.414487,0.483917,0.413101,0.483162,0.524616,0.52382,0.524616,0.52382,25.65,25.65,0.730472,0.695441,0.770571,0.693116,0.769368,0.765153,0.763992,0.765153,0.763992,1.08748,1.08888,0.782593
58,1,16,9,3.75e+20,0.0372759,0.02142,0.921,8.978,9.9185,297.555,29.7555,24,0.601409,0.541553,0.662923,0.539355,0.661297,0.678135,0.676479,0.678135,0.676479,28.2677,28.2677,0.799209,0.758746,0.772481,0.755666,0.770587,0.839454,0.837405,0.839454,0.837405,1.10835,1.10448,0.791991
59,1,16,10,3.75e+20,0.0372759,0.0273861,0.8129,7.252,12.5093,375.28,37.528,24,0.714749,0.664769,0.781042,0.661268,0.777988,0.832859,0.829635,0.832859,0.829635,35.6516,35.6516,0.882146,0.863309,0.977505,0.858763,0.973682,1.02106,1.0171,1.02106,1.0171,1.13161,1.15953,1.01167
60,1,16,11,3.75e+20,0.0372759,0.0350141,0.7171,5.509,15.8538,475.616,47.5615,30,0.820168,0.778647,0.911397,0.772941,0.905707,0.940008,0.934171,0.940008,0.934171,45.1835,45.1835,0.932229,0.920036,0.994721,0.913294,0.988511,1.06984,1.0632,1.06984,1.0632,1.08918,1.11657,1.00539
61,1,16,12,3.75e+20,0.0372759,0.0447667,0.6252,3.91,20.6109,618.326,61.8327,36,0.906725,0.8729,0.973998,0.862938,0.963727,0.98323,0.972944,0.98323,0.972944,58.741,58.741,0.972888,0.967506,0.778269,0.956464,0.770062,0.890377,0.881062,0.890377,0.881062,1.04921,1.07254,0.782568
62,1,16,13,3.75e+20,0.0372759,0.0572357,0.5617,2.991,25.3575,760.724,76.0724,42,0.949391,0.92156,0.997381,0.90616,0.981465,0.988187,0.972604,0.988187,0.972604,72.2688,72.2688,0.997416,0.98979,1.02354,0.97325,1.0072,1.02742,1.01122,1.02742,1.01122,1.0363,1.04923,1.02593
63,1,17,1,3.75e+20,0.0553168,0.003,7.1012,19.87,3.08519,92.5563,27,18,0.123244,0.0856397,0.126271,0.0855329,0.126258,0.138002,0.137988,0.138002,0.137988,25.65,25.65,0.201655,0.170889,0.227568,0.170676,0.227544,0.233313,0.233289,0.233313,0.233289,0.353682,0.308426,0.237106
64,1,17,2,3.75e+20,0.0553168,0.0038356,5.4187,19.752,3.18092,95.4281,27,18,0.164452,0.120931,0.174388,0.12075,0.174362,0.190541,0.190513,0.190541,0.190513,25.65,25.65,0.31042,0.28007,0.354589,0.279653,0.354536,0.37142,0.371365,0.37142,0.371365,0.538077,0.501962,0.37813
65,1,17,3,3.75e+20,0.0553168,0.00490394,4.2109,19.546,3.42615,102.784,27,18,0.172252,0.124778,0.184479,0.124573,0.184442,0.203488,0.203448,0.203488,0.203448,25.65,25.65,0.383847,0.355025,0.528952,0.354443,0.528846,0.545409,0.545302,0.545409,0.545302,0.656766,0.629468,0.554113
66,1,17,4,3.75e+20,0.0553168,0.00626986,3.3339,19.215,3.83723,115.117,27,18,0.164812,0.113763,0.171786,0.113561,0.171743,0.191028,0.190981,0.191028,0.190981,25.65,25.65,0.357,0.325488,0.472139,0.324911,0.47202,0.496785,0.496662,0.496785,0.496662,0.603899,0.571637,0.50581
67,1,17,5,3.75e+20,0.0553168,0.00801622,2.6764,18.702,4.44196,133.259,27,18,0.237504,0.190612,0.258544,0.190283,0.258454,0.283817,0.28372,0.283817,0.28372,25.65,25.65,0.548067,0.523536,0.486712,0.522632,0.486543,0.551415,0.551227,0.551415,0.551227,0.911624,0.901892,0.547492
68,1,17,6,3.75e+20,0.0553168,0.010249,2.1606,17.897,5.3035,159.105,27,18,0.218351,0.166864,0.233664,0.166552,0.233553,0.259696,0.259575,0.259696,0.259575,25.65,25.65,0.483217,0.457911,0.612125,0.457055,0.611834,0.706927,0.706596,0.706927,0.706596,0.791741,0.77821,0.706665
69,1,17,7,3.75e+20,0.0553168,0.0131037,1.757,16.69,6.47608,194.283,27,18,0.294738,0.239858,0.315272,0.239337,0.315049,0.346843,0.346602,0.346843,0.346602,25.65,25.65,0.512877,0.471177,0.547334,0.470154,0.546946,0.554444,0.554059,0.554444,0.554059,0.817117,0.780931,0.560159
70,1,17,8,3.75e+20,0.0553168,0.0167535,1.4345,14.947,8.06185,241.856,27,18,0.399555,0.346139,0.406497,0.345335,0.406043,0.442725,0.442244,0.442725,0.442244,25.65,25.65,0.703379,0.674948,0.720307,0.673381,0.719502,0.723041,0.722255,0.723041,0.722255,1.06119,1.05581,0.737987
71,1,17,9,3.75e+20,0.0553168,0.02142,1.1861,12.733,10.0775,302.325,30.2325,24,0.525234,0.476014,0.590019,0.474696,0.589009,0.60626,0.605227,0.60626,0.605227,28.7209,28.7209,0.724598,0.685487,0.780027,0.683588,0.778693,0.774885,0.773565,0.774885,0.773565,1.01693,0.995509,0.799948
72,1,17,10,3.75e+20,0.0553168,0.0273861,0.9975,10.136,12.7183,381.551,38.155,24,0.64425,0.601859,0.716697,0.599688,0.714744,0.769868,0.767791,0.769868,0.767791,36.2473,36.2473,0.817833,0.780962,0.82753,0.778146,0.825275,0.778591,0.776491,0.778591,0.776491,1.05742,1.04292,0.857283
73,1,17,11,3.75e+20,0.0553168,0.0350141,0.8735,7.487,16.232,486.96,48.696,30,0.766181,0.728798,0.859299,0.72508,0.8555,0.89039,0.886472,0.89039,0.886472,46.2612,46.2612,0.886512,0.863785,0.832847,0.859378,0.829165,0.809908,0.806343,0.809908,0.806343,1.03952,1.0405,0.84248
74,1,17,12,3.75e+20,0.0553168,0.0447667,0.7685,5.334,20.6357,619.069,61.907,36,0.861768,0.828607,0.936367,0.822251,0.92969,0.950523,0.943783,0.950523,0.943783,58.8116,58.8116,0.950226,0.929319,0.927462,0.92219,0.920849,0.890643,0.884327,0.890643,0.884327,1.03339,1.0316,0.932569
75,1,17,13,3.75e+20,0.0553168,0.0572357,0.6822,3.86,25.8695,776.085,77.6085,42,0.924311,0.896163,0.975849,0.885735,0.964912,0.974315,0.963486,0.974315,0.963486,73.7281,73.7281,0.985404,0.957833,0.909308,0.946687,0.899117,0.788261,0.7795,0.788261,0.7795,1.02728,1.01376,0.91182
76,1,17,14,3.75e+20,0.0553168,0.0731778,0.602,2.805,32.8965,986.895,98.6895,54,0.96304,0.939981,0.995167,0.922641,0.977165,0.97549,0.958076,0.97549,0.958076,93.755,93.755,0.995053,0.986726,0.964851,0.968523,0.947397,0.929106,0.91252,0.929106,0.91252,1.01462,1.01741,0.965121
77,1,17,15,3.75e+20,0.0553168,0.0935603,0.5321,2.13,41.8041,1254.12,125.412,72,0.983483,0.964811,0.993168,0.936341,0.9642,0.959116,0.931717,0.959116,0.931717,119.142,119.142,0.996685,0.988324,0.961451,0.95916,0.933409,0.914849,0.888715,0.914849,0.888715,1.0058,1.00574,0.961453
78,1,18,1,3.75e+20,0.0820891,0.003,11.0493,28.103,4.58831,137.649,27,18,0.126006,0.098804,0.148206,0.0987176,0.148176,0.164926,0.164893,0.164926,0.164893,25.65,25.65,0.242391,0.221634,0.309333,0.22144,0.309271,0.351759,0.351689,0.351759,0.351689,0.421534,0.393057,0.350716
79,1,18,2,3.75e+20,0.0820891,0.0038356,8.1297,28.036,4.42235,132.671,27,18,0.142548,0.111775,0.164778,0.111663,0.164744,0.182858,0.18282,0.182858,0.18282,25.65,25.65,0.247417,0.221688,0.301083,0.221465,0.30102,0.34893,0.348857,0.34893,0.348857,0.427028,0.391227,0.342506
80,1,18,3,3.75e+20,0.0820891,0.00490394,6.0475,27.794,4.44704,133.412,27,18,0.162102,0.128681,0.185584,0.128538,0.185541,0.205656,0.205609,0.205656,0.205609,25.65,25.65,0.29676,0.274744,0.3823,0.274438,0.382212,0.447921,0.447818,0.447921,0.447818,0.506954,0.480726,0.444417
81,1,18,4,3.75e+20,0.0820891,0.00626986,4.6792,27.363,4.67469,140.24,27,18,0.174579,0.140009,0.198439,0.139848,0.198387,0.220242,0.220185,0.220242,0.220185,25.65,25.65,0.354251,0.33456,0.458459,0.334173,0.458338,0.557362,0.557218,0.557362,0.557218,0.598325,0.57891,0.555939
82,1,18,5,3.75e+20,0.0820891,0.00801622,3.6569,26.625,5.1425,154.275,27,18,0.177316,0.141108,0.19822,0.140936,0.198159,0.220504,0.220437,0.220504,0.220437,25.65,25.65,0.382497,0.358253,0.465,0.357817,0.464858,0.531151,0.530991,0.531151,0.530991,0.638791,0.613343,0.533078
83,1,18,6,3.75e+20,0.0820891,0.010249,2.9103,25.494,5.87173,176.152,27,18,0.173859,0.133101,0.190934,0.132917,0.190861,0.213719,0.213639,0.213719,0.213639,25.65,25.65,0.394154,0.371772,0.486999,0.371256,0.486815,0.574615,0.574401,0.574615,0.574401,0.651316,0.631504,0.562397
84,1,18,7,3.75e+20,0.0820891,0.0131037,2.3276,23.74,6.95769,208.731,27,18,0.300922,0.262905,0.334744,0.262536,0.334553,0.365835,0.365632,0.365835,0.365632,25.65,25.65,0.470855,0.442432,0.611999,0.44181,0.611651,0.618556,0.618213,0.618556,0.618213,0.742389,0.714982,0.629082
85,1,18,8,3.75e+20,0.0820891,0.0167535,1.8859,21.279,8.43408,253.023,27,18,0.327801,0.284818,0.336846,0.284353,0.336571,0.368456,0.368163,0.368456,0.368163,25.65,25.65,0.583936,0.557567,0.711647,0.556657,0.711065,0.721987,0.721413,0.721987,0.721413,0.889669,0.871895,0.735801
86,1,18,9,3.75e+20,0.0820891,0.02142,1.5389,18.034,10.4243,312.73,31.273,24,0.455015,0.41549,0.51848,0.414692,0.517842,0.535221,0.534565,0.535221,0.534565,29.7094,29.7094,0.643531,0.61256,0.730205,0.611384,0.729305,0.726792,0.7259,0.726792,0.7259,0.908269,0.885586,0.749197
87,1,18,10,3.75e+20,0.0820891,0.0273861,1.2672,14.275,13.0285,390.854,39.0854,24,0.570583,0.535419,0.649765,0.53409,0.648507,0.702364,0.701019,0.702364,0.701019,37.1311,37.1311,0.734337,0.710617,0.791411,0.708853,0.789879,0.786987,0.78548,0.786987,0.78548,0.950338,0.940293,0.821161
88,1,18,11,3.75e+20,0.0820891,0.0350141,1.0825,10.656,16.286,488.58,48.858,30,0.691564,0.658535,0.792734,0.656279,0.790357,0.823276,0.820816,0.823276,0.820816,46.4151,46.4151,0.826736,0.806099,0.816022,0.803337,0.813575,0.807439,0.805026,0.807439,0.805026,0.978339,0.972308,0.825509
89,1,18,12,3.75e+20,0.0820891,0.0447667,0.9491,7.468,20.6657,619.97,61.997,36,0.804069,0.772886,0.886747,0.768915,0.882476,0.903457,0.899122,0.903457,0.899122,58.8971,58.8971,0.912174,0.895296,0.936458,0.890696,0.931948,0.920313,0.915898,0.920313,0.915898,0.99947,0.995744,0.941591
90,1,18,13,3.75e+20,0.0820891,0.0572357,0.8352,5.18,26.1863,785.588,78.5588,42,0.887733,0.859738,0.945038,0.852895,0.937726,0.948831,0.941532,0.948831,0.941532,74.6309,74.6309,0.969187,0.956874,0.956805,0.949258,0.949402,0.933859,0.926676,0.933859,0.926676,1.01404,1.01244,0.959662
91,1,18,14,3.75e+20,0.0820891,0.0731778,0.7346,3.625,33.3518,1000.55,100.055,54,0.942061,0.91822,0.979316,0.906576,0.967038,0.967081,0.955068,0.967081,0.955068,95.0525,95.0525,0.998701,0.996927,0.987626,0.984285,0.975244,0.963076,0.951113,0.963076,0.951113,1.021,1.02803,0.987951
92,1,18,15,3.75e+20,0.0820891,0.0935603,0.6438,2.602,42.8935,1286.8,128.68,72,0.973664,0.954375,0.989158,0.934533,0.968663,0.964723,0.945031,0.964723,0.945031,122.246,122.246,1.00365,1.0051,0.979216,0.984207,0.958927,0.942794,0.92355,0.942794,0.92355,1.01415,1.02244,0.97922
93,1,18,16,3.75e+20,0.0820891,0.11962,0.5765,2.051,53.084,1592.52,159.252,90,0.987549,0.971415,0.986225,0.94059,0.954975,0.948598,0.919213,0.948598,0.919213,151.289,151.289,0.996638,0.989598,0.950318,0.958196,0.920205,0.88583,0.85839,0.88583,0.85839,1.00204,1.00029,0.950318
94,1,19,1,3.75e+20,0.121819,0.003,19.3367,38.038,7.51162,225.349,27,18,0.15056,0.128685,0.190627,0.128598,0.190557,0.211423,0.211347,0.211423,0.211347,25.65,25.65,0.248766,0.229623,0.361567,0.229468,0.361434,0.381739,0.3816,0.381739,0.3816,0.422821,0.395896,0.385942
95,1,19,2,3.75e+20,0.121819,0.0038356,13.0653,38.488,6.80135,204.041,27,18,0.153601,0.129401,0.192362,0.129302,0.1923,0.213314,0.213245,0.213314,0.213245,25.65,25.65,0.255559,0.233144,0.299004,0.232966,0.298907,0.306153,0.306055,0.306153,0.306055,0.433144,0.401557,0.310056
96,1,19,3,3.75e+20,0.121819,0.00490394,9.3152,38.508,6.3855,191.565,27,18,0.145679,0.119325,0.175521,0.119225,0.17547,0.195867,0.195811,0.195867,0.195811,25.65,25.65,0.282974,0.258715,0.367951,0.2585,0.367845,0.375818,0.375711,0.375818,0.375711,0.478396,0.445075,0.379596
97,1,19,4,3.75e+20,0.121819,0.00626986,6.7931,38.092,6.25896,187.769,27,18,0.153876,0.126321,0.182902,0.12621,0.182849,0.203928,0.20387,0.203928,0.20387,25.65,25.65,0.318701,0.291184,0.335419,0.290929,0.335323,0.335282,0.335186,0.335282,0.335186,0.534334,0.497054,0.340431
98,1,19,5,3.75e+20,0.121819,0.00801622,5.1783,37.214,6.43719,193.115,27,18,0.167512,0.138896,0.195707,0.138768,0.195647,0.217848,0.217782,0.217848,0.217782,25.65,25.65,0.342709,0.315393,0.405595,0.315104,0.405469,0.407141,0.407017,0.407141,0.407017,0.568373,0.532729,0.413247
99,1,19,6,3.75e+20,0.121819,0.010249,4.0195,35.71,6.93508,208.052,27,18,0.232308,0.204191,0.271497,0.204002,0.271393,0.297843,0.297731,0.297843,0.297731,25.65,25.65,0.345934,0.317208,0.421476,0.316914,0.421314,0.469818,0.469641,0.469818,0.469641,0.55804,0.520604,0.462193
100,1,19,7,3.75e+20,0.121819,0.0131037,3.1722,33.392,7.79531,233.859,27,18,0.254524,0.224569,0.278072,0.224347,0.277939,0.305049,0.304907,0.305049,0.304907,25.65,25.65,0.432184,0.41056,0.55503,0.410154,0.554765,0.593227,0.59295,0.593227,0.59295,0.677626,0.654778,0.603055
101,1,19,8,3.75e+20,0.121819,0.0167535,2.5248,29.978,9.11562,273.468,27.3468,18,0.295591,0.262076,0.319066,0.261778,0.318859,0.348795,0.348576,0.348795,0.348576,25.9795,25.9795,0.45975,0.43562,0.447969,0.435125,0.447679,0.462147,0.461857,0.462147,0.461857,0.69379,0.669022,0.470993
102,1,19,9,3.75e+20,0.121819,0.02142,2.0344,25.477,10.9663,328.99,32.899,24,0.390258,0.360503,0.470094,0.36002,0.469661,0.492767,0.492316,0.492767,0.492316,31.2541,31.2541,0.551983,0.531181,0.608966,0.53047,0.608405,0.61426,0.613696,0.61426,0.613696,0.775816,0.758949,0.625799
103,1,19,10,3.75e+20,0.121819,0.0273861,1.6576,20.219,13.4549,403.648,40.3648,24,0.495383,0.466898,0.582555,0.466097,0.581743,0.632542,0.63167,0.632542,0.63167,38.3465,38.3465,0.652187,0.633897,0.773931,0.63281,0.772853,0.779143,0.778069,0.779143,0.778069,0.844323,0.833296,0.804131
104,1,19,11,3.75e+20,0.121819,0.0350141,1.3641,14.942,16.7245,501.736,50.1735,30,0.6201,0.592029,0.725185,0.590624,0.723641,0.755218,0.753615,0.755218,0.753615,47.6648,47.6648,0.77046,0.753919,0.895463,0.752129,0.893557,0.891544,0.889652,0.891544,0.889652,0.912342,0.904647,0.906491
105,1,19,12,3.75e+20,0.121819,0.0447667,1.1693,10.385,21.0785,632.354,63.2354,36,0.742508,0.714433,0.829361,0.711902,0.826559,0.847249,0.844396,0.847249,0.844396,60.0736,60.0736,0.871567,0.856688,0.90254,0.853653,0.899491,0.928305,0.925179,0.928305,0.925179,0.958293,0.952035,0.907738
106,1,19,13,3.75e+20,0.121819,0.0572357,1.0238,7.041,26.7183,801.549,80.1549,42,0.842455,0.815614,0.90544,0.811124,0.900526,0.912607,0.907675,0.912607,0.907675,76.1472,76.1472,0.959569,0.948373,0.834118,0.943152,0.829591,0.819279,0.814852,0.819279,0.814852,1.00676,1.0032,0.836802
107,1,19,14,3.75e+20,0.121819,0.0731778,0.8959,4.767,34.1098,1023.29,102.329,60,0.913417,0.889191,0.95683,0.881328,0.948372,0.948545,0.940213,0.948545,0.940213,97.2128,97.2128,1.00432,1.00233,0.950366,0.993463,0.941966,0.934052,0.925848,0.934052,0.925848,1.02841,1.033,0.953459
108,1,19,15,3.75e+20,0.121819,0.0935603,0.793,3.405,42.8258,1284.77,128.477,72,0.955279,0.934773,0.977263,0.921825,0.963659,0.961299,0.948051,0.961299,0.948051,122.053,122.053,1.00296,0.999033,0.969689,0.985195,0.956191,0.942096,0.929112,0.942096,0.929112,1.01543,1.01679,0.969693
109,1,19,16,3.75e+20,0.121819,0.11962,0.7015,2.516,54.0218,1620.65,162.065,90,0.979094,0.962334,0.984397,0.941183,0.962603,0.957667,0.936803,0.957667,0.936803,153.962,153.962,1.00086,1.00232,1.00928,0.980289,0.986938,1.00827,0.986303,1.00827,0.986303,1.0072,1.013,1.00928
110,1,19,17,3.75e+20,0.121819,0.152938,0.6148,1.915,69.5598,2086.8,208.68,120,0.991624,0.977607,0.978209,0.941959,0.942382,0.935644,0.902251,0.935644,0.902251,198.246,198.246,1.00128,1.00141,1.00129,0.964893,0.964612,0.933523,0.900205,0.933523,0.900205,1.0041,1.00745,1.00129
111,1,19,18,3.75e+20,0.121819,0.195537,0.5484,1.587,86.7955,2603.86,260.387,150,0.995948,0.981428,0.96406,0.925653,0.909186,0.898251,0.849122,0.898251,0.849122,247.367,247.367,1.00374,1.00445,0.915783,0.947367,0.863656,0.819416,0.774598,0.819416,0.774598,1.00501,1.00804,0.915783
112,1,20,1,3.75e+20,0.180777,0.003,32.7582,46.811,12.4324,372.971,37.2972,18,0.185109,0.169889,0.274659,0.169792,0.27447,0.336589,0.336364,0.336589,0.336364,35.4323,35.4323,0.267528,0.251065,0.399466,0.250922,0.39919,0.411489,0.411214,0.411489,0.411214,0.433797,0.411479,0.420286
113,1,20,2,3.75e+20,0.180777,0.0038356,23.0567,48.476,11.3192,339.577,33.9577,18,0.193689,0.176674,0.27308,0.176566,0.272909,0.3252,0.325002,0.3252,0.325002,32.2598,32.2598,0.285745,0.271654,0.411021,0.271488,0.410764,0.468445,0.46816,0.468445,0.46816,0.46134,0.443574,0.470448
114,1,20,3,3.75e+20,0.180777,0.00490394,15.416,49.81,10.1139,303.418,30.3418,18,0.196473,0.177427,0.26246,0.177315,0.262321,0.302458,0.302302,0.302458,0.302302,28.8247,28.8247,0.28633,0.268502,0.396554,0.268332,0.396344,0.414305,0.414091,0.414305,0.414091,0.461308,0.437691,0.418116
115,1,20,4,3.75e+20,0.180777,0.00626986,10.5945,50.223,9.25846,277.754,27.7754,18,0.191343,0.169643,0.235476,0.169532,0.235373,0.261534,0.261422,0.261534,0.261422,26.3866,26.3866,0.309469,0.292065,0.368884,0.291874,0.368723,0.383744,0.38358,0.383744,0.38358,0.49862,0.4763,0.388586
116,1,20,5,3.75e+20,0.180777,0.00801622,7.7855,49.698,8.88138,266.442,27,18,0.193754,0.171217,0.228354,0.171102,0.228262,0.252004,0.251905,0.252004,0.251905,25.65,25.65,0.330614,0.308631,0.401636,0.308424,0.401475,0.413056,0.412893,0.413056,0.412893,0.529342,0.500192,0.419361
117,1,20,6,3.75e+20,0.180777,0.010249,5.7663,48.067,8.92073,267.622,27,18,0.204626,0.181195,0.235478,0.181068,0.235382,0.259527,0.259424,0.259527,0.259424,25.65,25.65,0.356489,0.333134,0.423645,0.332901,0.423473,0.433898,0.433726,0.433898,0.433726,0.56252,0.532111,0.44131
118,1,20,7,3.75e+20,0.180777,0.0131037,4.4194,45.234,9.41988,282.596,28.2597,18,0.23453,0.210803,0.269104,0.210646,0.26898,0.299242,0.299108,0.299242,0.299108,26.8467,26.8467,0.382446,0.364684,0.491967,0.364412,0.49174,0.532676,0.532437,0.532676,0.532437,0.588137,0.567647,0.541199
119,1,20,8,3.75e+20,0.180777,0.0167535,3.4658,41.022,10.401,312.031,31.2031,18,0.29059,0.267855,0.332647,0.267637,0.332454,0.378696,0.378485,0.378696,0.378485,29.643,29.643,0.414639,0.395468,0.517918,0.395146,0.517618,0.543076,0.542774,0.543076,0.542774,0.609537,0.58813,0.550147
120,1,20,9,3.75e+20,0.180777,0.02142,2.744,35.178,11.9887,359.66,35.966,24,0.347511,0.325633,0.424085,0.325319,0.423775,0.453562,0.453232,0.453562,0.453232,34.1677,34.1677,0.501575,0.486235,0.669042,0.485766,0.668552,0.742447,0.741906,0.742447,0.741906,0.699152,0.685592,0.688749
121,1,20,10,3.75e+20,0.180777,0.0273861,2.2054,28.225,14.2535,427.605,42.7605,24,0.438571,0.416638,0.523867,0.416134,0.523315,0.574649,0.574051,0.574649,0.574051,40.6225,40.6225,0.577938,0.558599,0.66644,0.557923,0.665738,0.735017,0.734252,0.735017,0.734252,0.743281,0.725958,0.690529
